requirement_id,claim_id,chapter,categories,component_candidates,source_path,implementation_status,verification_status
REQ-00510,EAR1-C06-0109,6,evidence;human_authority,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00511,EAR1-C06-0113,6,evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00512,EAR1-C06-0120,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00513,EAR1-C06-0126,6,measurement;evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00514,EAR1-C06-0127,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00515,EAR1-C06-0138,6,evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00516,EAR1-C06-0142,6,failure_recovery,COMP-009,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00517,EAR1-C06-0148,6,measurement,COMP-002,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00518,EAR1-C06-0149,6,measurement,COMP-009,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00519,EAR1-C06-0151,6,measurement;evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00520,EAR1-C06-0155,6,verification,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00521,EAR1-C06-0159,6,evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00522,EAR1-C06-0160,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00523,EAR1-C06-0161,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00524,EAR1-C06-0162,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00525,EAR1-C06-0163,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00526,EAR1-C06-0164,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00527,EAR1-C06-0166,6,verification,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00528,EAR1-C06-0167,6,evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00529,EAR1-C06-0172,6,measurement;evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00530,EAR1-C06-0178,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00531,EAR1-C06-0179,6,evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00532,EAR1-C06-0180,6,measurement;evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00533,EAR1-C06-0182,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00534,EAR1-C06-0185,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00535,EAR1-C06-0186,6,evidence,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00536,EAR1-C06-0191,6,measurement;verification,COMP-002;COMP-012,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00537,EAR1-C06-0240,6,measurement,,Moodify_Ear_v1_Chapter_06_Package/Moodify_Ear_v1_Chapter_06/Moodify_Ear_v1_Chapter_06.md,UNMAPPED,UNVERIFIED
REQ-00538,EAR1-C07-0001,7,evidence,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00539,EAR1-C07-0003,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00540,EAR1-C07-0006,7,verification;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00541,EAR1-C07-0007,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00542,EAR1-C07-0009,7,evidence;verification;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00543,EAR1-C07-0012,7,evidence;verification;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00544,EAR1-C07-0015,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00545,EAR1-C07-0016,7,evidence;verification;failure_recovery,COMP-004;COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00546,EAR1-C07-0018,7,evidence;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00547,EAR1-C07-0022,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00548,EAR1-C07-0024,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00549,EAR1-C07-0025,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00550,EAR1-C07-0029,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00551,EAR1-C07-0031,7,failure_recovery;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00552,EAR1-C07-0032,7,verification;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00553,EAR1-C07-0040,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00554,EAR1-C07-0042,7,measurement,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00555,EAR1-C07-0043,7,measurement,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00556,EAR1-C07-0048,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00557,EAR1-C07-0050,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00558,EAR1-C07-0051,7,failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00559,EAR1-C07-0053,7,failure_recovery;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00560,EAR1-C07-0054,7,failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00561,EAR1-C07-0055,7,evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00562,EAR1-C07-0056,7,failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00563,EAR1-C07-0058,7,failure_recovery;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00564,EAR1-C07-0059,7,failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00565,EAR1-C07-0060,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00566,EAR1-C07-0061,7,evidence;failure_recovery,COMP-003,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00567,EAR1-C07-0063,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00568,EAR1-C07-0065,7,evidence;verification,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00569,EAR1-C07-0068,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00570,EAR1-C07-0069,7,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00571,EAR1-C07-0070,7,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00572,EAR1-C07-0072,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00573,EAR1-C07-0073,7,measurement;evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00574,EAR1-C07-0074,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00575,EAR1-C07-0076,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00576,EAR1-C07-0077,7,verification,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00577,EAR1-C07-0078,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00578,EAR1-C07-0079,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00579,EAR1-C07-0080,7,evidence;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00580,EAR1-C07-0082,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00581,EAR1-C07-0083,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00582,EAR1-C07-0085,7,human_authority,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00583,EAR1-C07-0090,7,measurement,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00584,EAR1-C07-0092,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00585,EAR1-C07-0099,7,evidence;verification;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00586,EAR1-C07-0101,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00587,EAR1-C07-0102,7,measurement;evidence;verification;failure_recovery;human_authority,COMP-004,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00588,EAR1-C07-0103,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00589,EAR1-C07-0104,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00590,EAR1-C07-0105,7,human_authority,COMP-004,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00591,EAR1-C07-0106,7,measurement;evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00592,EAR1-C07-0107,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00593,EAR1-C07-0108,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00594,EAR1-C07-0112,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00595,EAR1-C07-0113,7,verification,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00596,EAR1-C07-0114,7,evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00597,EAR1-C07-0115,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00598,EAR1-C07-0116,7,measurement;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00599,EAR1-C07-0117,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00600,EAR1-C07-0119,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00601,EAR1-C07-0121,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00602,EAR1-C07-0122,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00603,EAR1-C07-0123,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00604,EAR1-C07-0124,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00605,EAR1-C07-0125,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00606,EAR1-C07-0126,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00607,EAR1-C07-0131,7,evidence;human_authority,COMP-003;COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00608,EAR1-C07-0133,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00609,EAR1-C07-0136,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00610,EAR1-C07-0137,7,verification;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00611,EAR1-C07-0140,7,failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00612,EAR1-C07-0143,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00613,EAR1-C07-0144,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00614,EAR1-C07-0145,7,evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00615,EAR1-C07-0146,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00616,EAR1-C07-0148,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00617,EAR1-C07-0151,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00618,EAR1-C07-0153,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00619,EAR1-C07-0155,7,evidence,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00620,EAR1-C07-0156,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00621,EAR1-C07-0157,7,human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00622,EAR1-C07-0160,7,measurement,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00623,EAR1-C07-0161,7,measurement,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00624,EAR1-C07-0162,7,evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00625,EAR1-C07-0164,7,evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00626,EAR1-C07-0165,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00627,EAR1-C07-0166,7,verification,COMP-010,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00628,EAR1-C07-0167,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00629,EAR1-C07-0170,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00630,EAR1-C07-0172,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00631,EAR1-C07-0173,7,evidence;verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00632,EAR1-C07-0175,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00633,EAR1-C07-0182,7,evidence;human_authority,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00634,EAR1-C07-0183,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00635,EAR1-C07-0189,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00636,EAR1-C07-0191,7,evidence;failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00637,EAR1-C07-0192,7,verification,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00638,EAR1-C07-0193,7,evidence,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
REQ-00639,EAR1-C07-0197,7,failure_recovery,,Moodify_Ear_v1_Chapter_07_Package/Moodify_Ear_v1_Chapter_07/Moodify_Ear_v1_Chapter_07.md,UNMAPPED,UNVERIFIED
