status,path,domain_first_pass,action_first_pass,manual_action,canonical_target,evidence_tests,notes
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/decisions/Decision_Log.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/examples/example_sample_record.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/gate/GATE-0_Node_Documentation.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/gate/GATE-1_Sample_Identity_System.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/gate/GATE-2_Storage_Layout.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/gate/GATE-3_Runtime_Linkage.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/gate/GATE-4_Quality_and_Rights_Tier.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/gate/GATE-5_Asset_Library_Adoption.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/human/NEM-MT-005_Sample_Asset_Library_Readable.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/logs/README_logs.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/nem/NEM-MT-005_Sample_Asset_Library.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/pdf/NEM-MT-005_Sample_Asset_Library_Readable.pdf""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/reports/README_reports.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/rules/AI_Execution_Rules.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/rules/Naming_Convention.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/rules/Rights_And_Usage_Rules.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/rules/Sample_Asset_Rules.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/rules/Storage_Rules.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/rules/Versioning_Rules.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/schemas/sample_registry.schema.json""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/storage/storage_layout.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/dataset_splits.template.jsonl""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/missing_metadata_report.template.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/mrs_history.template.jsonl""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/preset_usage_history.template.jsonl""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/processing_lineage.template.jsonl""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/sample_asset_report.template.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/sample_quality_tier.template.yaml""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/sample_registry.template.jsonl""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/sample_rights.template.jsonl""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-005_Sample_Asset_Library_Package_v0.1/templates/storage_manifest.template.json""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1.zip""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/00_NODE_STATUS.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/00_PACKAGE_MANIFEST.json""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/00_README_AI.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/00_README_HUMAN.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-001_Report_Information_Architecture.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-002_Before_After_Comparison_Model.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-003_MRS_Explanation_Layer.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-004_Preset_Effect_Explanation.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-005_Visual_Diff_Charts.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-006_User_Report_Generator.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-007_Technical_Report_Generator.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-008_Batch_Report_System.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-009_Runtime_Report_Integration.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/aep/AEP-MT006-010_Report_Validation_And_Audit.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/backlog/MT-006_Backlog.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/commands/batch_report_commands.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
A,"""docs/experiments/\344\270\273\347\272\277\344\273\273\345\212\241/NEM-MT-006_Report_Explainability_System_Package_v0.1/commands/generate_report_commands.md""",UNKNOWN,HUMAN_DECISION,HUMAN_DECISION,unresolved,Requires manual classification in a scoped follow-up,First-pass decision; high-value subsystems are reviewed in companion reports.
